Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,Water1,Water2,Water3,Water4
2025-01-07 01:55:00+00:00,101881.88,LIQ,1739,2025-01-08 06:54:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:40:00+00:00
2025-01-07 01:56:00+00:00,101841.83,LIQ,1738,2025-01-08 06:54:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:42:00+00:00
2025-01-07 01:57:00+00:00,101871.57,LIQ,1737,2025-01-08 06:54:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:40:00+00:00
2025-01-07 01:58:00+00:00,101915.66,LIQ,1734,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:37:00+00:00
2025-01-07 01:59:00+00:00,101915.66,LIQ,1733,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:37:00+00:00
2025-01-07 02:00:00+00:00,101946.7,LIQ,1732,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:01:00+00:00,101944.23,LIQ,1731,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:02:00+00:00,101989.27,LIQ,1728,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:03:00+00:00,102002.3,LIQ,1727,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:04:00+00:00,101973.98,LIQ,1726,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:05:00+00:00,101934.51,LIQ,1727,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:37:00+00:00
2025-01-07 02:06:00+00:00,101897.99,LIQ,1728,2025-01-08 06:54:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:40:00+00:00
2025-01-07 02:07:00+00:00,101909.35,LIQ,1725,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:38:00+00:00
2025-01-07 02:08:00+00:00,101928.02,LIQ,1724,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:37:00+00:00
2025-01-07 02:09:00+00:00,101985.78,LIQ,1721,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:10:00+00:00,101971.12,LIQ,1720,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:11:00+00:00,101966.56,LIQ,1719,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:12:00+00:00,101993.34,LIQ,1718,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:13:00+00:00,101992.35,LIQ,1717,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:14:00+00:00,101960.06,LIQ,1716,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:15:00+00:00,101982.98,LIQ,1715,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:16:00+00:00,102000.75,LIQ,1714,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:17:00+00:00,102010.83,LIQ,1713,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:18:00+00:00,102000.01,LIQ,1712,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:19:00+00:00,101964.55,LIQ,1711,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:20:00+00:00,101957.15,LIQ,1710,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:21:00+00:00,102000.01,LIQ,1709,2025-01-08 06:50:00+00:00,2025-01-07 11:37:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:22:00+00:00,101983.73,LIQ,1708,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:15:00+00:00,2025-01-07 18:48:00+00:00
2025-01-07 02:23:00+00:00,101952.0,LIQ,1707,2025-01-08 06:50:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 18:49:00+00:00
2025-01-07 02:24:00+00:00,101905.9,LIQ,1708,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:38:00+00:00
2025-01-07 02:25:00+00:00,101919.99,LIQ,1707,2025-01-08 06:52:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:34:00+00:00,2025-01-07 19:37:00+00:00
2025-01-07 02:26:00+00:00,101872.49,LIQ,1708,2025-01-08 06:54:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:40:00+00:00
2025-01-07 02:27:00+00:00,101875.47,LIQ,1707,2025-01-08 06:54:00+00:00,2025-01-07 11:38:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:40:00+00:00
2025-01-07 02:28:00+00:00,101858.08,LIQ,1706,2025-01-08 06:54:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:42:00+00:00
2025-01-07 02:29:00+00:00,101848.49,LIQ,1705,2025-01-08 06:54:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:42:00+00:00
2025-01-07 02:30:00+00:00,101795.35,LIQ,1706,2025-01-08 06:56:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:38:00+00:00,2025-01-07 19:48:00+00:00
2025-01-07 02:31:00+00:00,101843.74,LIQ,1703,2025-01-08 06:54:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:42:00+00:00
2025-01-07 02:32:00+00:00,101837.06,LIQ,1702,2025-01-08 06:54:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:35:00+00:00,2025-01-07 19:42:00+00:00
2025-01-07 02:33:00+00:00,101798.91,LIQ,1703,2025-01-08 06:56:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:38:00+00:00,2025-01-07 19:48:00+00:00
2025-01-07 02:34:00+00:00,101809.2,LIQ,1702,2025-01-08 06:56:00+00:00,2025-01-07 11:40:00+00:00,2025-01-07 15:01:00+00:00,2025-01-07 15:38:00+00:00,2025-01-07 19:48:00+00:00
