Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,WaterCnt,Profit,Water1,Water2,Water3,Water4
2025-03-02 23:45:00+00:00,94459.99,LIQ,1121,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:35:00+00:00,2025-03-03 06:40:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00
2025-03-02 23:46:00+00:00,94438.02,LIQ,1120,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:35:00+00:00,2025-03-03 06:40:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00
2025-03-02 23:47:00+00:00,94255.08,LIQ,1119,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:03:00+00:00,2025-03-03 06:43:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:48:00+00:00,94225.45,LIQ,1118,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:43:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:49:00+00:00,94241.99,LIQ,1117,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:43:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:50:00+00:00,94211.41,LIQ,1116,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:44:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 18:17:00+00:00
2025-03-02 23:51:00+00:00,94182.0,LIQ,1115,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:44:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 18:18:00+00:00
2025-03-02 23:52:00+00:00,94326.0,LIQ,1114,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:59:00+00:00,2025-03-03 06:40:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:53:00+00:00,94357.01,LIQ,1113,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:57:00+00:00,2025-03-03 06:40:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:54:00+00:00,94203.91,LIQ,1112,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:44:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 18:18:00+00:00
2025-03-02 23:57:00+00:00,94223.99,LIQ,1109,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:04:00+00:00,2025-03-03 06:43:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:58:00+00:00,94245.28,LIQ,1108,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 01:03:00+00:00,2025-03-03 06:43:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-02 23:59:00+00:00,94270.0,LIQ,1107,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:59:00+00:00,2025-03-03 06:41:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-03 00:00:00+00:00,94326.86,LIQ,1106,2025-03-03 18:26:00+00:00,4,0.0,2025-03-03 00:59:00+00:00,2025-03-03 06:40:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:59:00+00:00
2025-03-03 13:41:00+00:00,93549.99,LIQ,291,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 13:42:00+00:00,93550.08,LIQ,290,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 13:43:00+00:00,93689.99,LIQ,285,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:54:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 13:44:00+00:00,93642.06,LIQ,284,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:55:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 13:45:00+00:00,93522.0,LIQ,287,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 13:48:00+00:00,93455.08,LIQ,284,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 13:49:00+00:00,93462.93,LIQ,283,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 13:57:00+00:00,93452.84,LIQ,275,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 13:58:00+00:00,93478.04,LIQ,274,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:36:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 13:59:00+00:00,93586.83,LIQ,269,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:00:00+00:00,93456.06,LIQ,272,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:03:00+00:00,93567.26,LIQ,269,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:04:00+00:00,93534.8,LIQ,268,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:05:00+00:00,93516.01,LIQ,267,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:07:00+00:00,93500.0,LIQ,265,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:08:00+00:00,93564.28,LIQ,264,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:09:00+00:00,93547.99,LIQ,263,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:10:00+00:00,93655.02,LIQ,258,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:55:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 14:11:00+00:00,93669.99,LIQ,257,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:54:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 14:12:00+00:00,93601.61,LIQ,256,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 14:13:00+00:00,93500.01,LIQ,259,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:14:00+00:00,93647.34,LIQ,254,2025-03-03 18:28:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:42:00+00:00,2025-03-03 14:55:00+00:00,2025-03-03 18:23:00+00:00
2025-03-03 14:15:00+00:00,93547.33,LIQ,257,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:35:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00
2025-03-03 14:16:00+00:00,93445.46,LIQ,256,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:17:00+00:00,93399.99,LIQ,255,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:18:00+00:00,93298.01,LIQ,254,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:19:00+00:00,93276.01,LIQ,253,2025-03-03 18:32:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:20:00+00:00,93205.88,LIQ,258,2025-03-03 18:38:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:21:00+00:00,93191.56,LIQ,257,2025-03-03 18:38:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:22:00+00:00,93023.99,LIQ,257,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:38:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:24:00+00:00,93074.4,LIQ,255,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:25:00+00:00,93060.0,LIQ,254,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:26:00+00:00,93104.01,LIQ,253,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:27:00+00:00,93133.7,LIQ,252,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:28:00+00:00,93089.18,LIQ,251,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:29:00+00:00,93180.71,LIQ,249,2025-03-03 18:38:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:31:00+00:00,92962.56,LIQ,248,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:38:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:27:00+00:00
2025-03-03 14:32:00+00:00,93105.98,LIQ,247,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:37:00+00:00,2025-03-03 14:50:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:26:00+00:00
2025-03-03 14:33:00+00:00,92956.02,LIQ,246,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:38:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:27:00+00:00
2025-03-03 14:34:00+00:00,92912.02,LIQ,245,2025-03-03 18:39:00+00:00,4,0.0,2025-03-03 14:38:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 14:57:00+00:00,2025-03-03 18:27:00+00:00
2025-03-03 14:35:00+00:00,92561.82,LIQ,284,2025-03-03 19:19:00+00:00,4,0.0,2025-03-03 14:42:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 18:18:00+00:00,2025-03-03 18:28:00+00:00
2025-03-03 14:36:00+00:00,92542.03,LIQ,283,2025-03-03 19:19:00+00:00,4,0.0,2025-03-03 14:42:00+00:00,2025-03-03 14:52:00+00:00,2025-03-03 18:18:00+00:00,2025-03-03 18:28:00+00:00
2025-03-03 14:37:00+00:00,92105.27,LIQ,316,2025-03-03 19:53:00+00:00,4,0.0,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:25:00+00:00,2025-03-03 18:38:00+00:00
2025-03-03 14:38:00+00:00,91914.87,LIQ,316,2025-03-03 19:54:00+00:00,4,0.0,2025-03-03 14:43:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00
2025-03-03 14:40:00+00:00,91820.0,LIQ,314,2025-03-03 19:54:00+00:00,4,0.0,2025-03-03 14:50:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00
2025-03-03 14:41:00+00:00,91894.68,LIQ,313,2025-03-03 19:54:00+00:00,4,0.0,2025-03-03 14:50:00+00:00,2025-03-03 14:56:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00
2025-03-03 14:44:00+00:00,91363.34,LIQ,317,2025-03-03 20:01:00+00:00,4,0.0,2025-03-03 14:52:00+00:00,2025-03-03 18:17:00+00:00,2025-03-03 18:27:00+00:00,2025-03-03 19:52:00+00:00
2025-03-03 15:23:00+00:00,91178.0,LIQ,318,2025-03-03 20:41:00+00:00,4,0.0,2025-03-03 15:58:00+00:00,2025-03-03 18:18:00+00:00,2025-03-03 18:28:00+00:00,2025-03-03 19:52:00+00:00
2025-03-03 15:27:00+00:00,91076.0,LIQ,314,2025-03-03 20:41:00+00:00,4,0.0,2025-03-03 15:58:00+00:00,2025-03-03 18:19:00+00:00,2025-03-03 18:28:00+00:00,2025-03-03 19:52:00+00:00
2025-03-03 15:28:00+00:00,90980.0,LIQ,390,2025-03-03 21:58:00+00:00,4,0.0,2025-03-03 15:59:00+00:00,2025-03-03 18:19:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 15:29:00+00:00,91083.99,LIQ,312,2025-03-03 20:41:00+00:00,4,0.0,2025-03-03 15:58:00+00:00,2025-03-03 18:19:00+00:00,2025-03-03 18:28:00+00:00,2025-03-03 19:52:00+00:00
2025-03-03 16:22:00+00:00,90744.0,LIQ,557,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:06:00+00:00,2025-03-03 18:25:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:41:00+00:00,90842.6,LIQ,477,2025-03-04 01:38:00+00:00,4,0.0,2025-03-03 18:05:00+00:00,2025-03-03 18:23:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:42:00+00:00,90872.01,LIQ,476,2025-03-04 01:38:00+00:00,4,0.0,2025-03-03 18:05:00+00:00,2025-03-03 18:23:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:43:00+00:00,90943.63,LIQ,255,2025-03-03 21:58:00+00:00,4,0.0,2025-03-03 18:05:00+00:00,2025-03-03 18:21:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:44:00+00:00,90924.01,LIQ,254,2025-03-03 21:58:00+00:00,4,0.0,2025-03-03 18:05:00+00:00,2025-03-03 18:21:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:45:00+00:00,90798.76,LIQ,473,2025-03-04 01:38:00+00:00,4,0.0,2025-03-03 18:05:00+00:00,2025-03-03 18:23:00+00:00,2025-03-03 18:32:00+00:00,2025-03-03 19:54:00+00:00
2025-03-03 17:46:00+00:00,90623.99,LIQ,473,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:38:00+00:00,2025-03-03 19:55:00+00:00
2025-03-03 17:47:00+00:00,90648.0,LIQ,472,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:38:00+00:00,2025-03-03 19:55:00+00:00
2025-03-03 17:48:00+00:00,90575.99,LIQ,471,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:55:00+00:00
2025-03-03 17:49:00+00:00,90481.12,LIQ,470,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:50:00+00:00,90331.99,LIQ,469,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:13:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:47:00+00:00,2025-03-03 20:01:00+00:00
2025-03-03 17:51:00+00:00,90463.99,LIQ,468,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:12:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:52:00+00:00,90476.0,LIQ,467,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:53:00+00:00,90440.0,LIQ,466,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:12:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:54:00+00:00,90479.99,LIQ,465,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:07:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:55:00+00:00,90385.99,LIQ,464,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:12:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:56:00+00:00,90349.99,LIQ,463,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:12:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 17:58:00+00:00,90263.1,LIQ,461,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:13:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:47:00+00:00,2025-03-03 20:01:00+00:00
2025-03-03 17:59:00+00:00,90300.01,LIQ,460,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:13:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:47:00+00:00,2025-03-03 20:01:00+00:00
2025-03-03 18:00:00+00:00,90434.02,LIQ,459,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:12:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:39:00+00:00,2025-03-03 19:59:00+00:00
2025-03-03 18:01:00+00:00,90245.29,LIQ,458,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:17:00+00:00,2025-03-03 18:26:00+00:00,2025-03-03 18:47:00+00:00,2025-03-03 20:01:00+00:00
2025-03-03 18:02:00+00:00,90153.99,LIQ,457,2025-03-04 01:39:00+00:00,4,0.0,2025-03-03 18:18:00+00:00,2025-03-03 18:27:00+00:00,2025-03-03 19:15:00+00:00,2025-03-03 20:39:00+00:00
