Entry_Time,Entry_Price,Result,Hold_Min,Exit_Time,WaterCnt,Profit,Water1,Water2,Water3,Water4
2024-12-05 15:24:00+00:00,102192.37,LIQ,424,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:25:00+00:00,102335.99,LIQ,423,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:26:00+00:00,102335.22,LIQ,422,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:29:00+00:00,102097.78,LIQ,419,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:35:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:16:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:30:00+00:00,102191.83,LIQ,418,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:31:00+00:00,102292.34,LIQ,417,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:32:00+00:00,102231.02,LIQ,416,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:33:00+00:00,102164.16,LIQ,415,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 15:49:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:04:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:34:00+00:00,102085.68,LIQ,414,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:35:00+00:00,2024-12-05 19:44:00+00:00,2024-12-05 20:16:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:35:00+00:00,101847.57,LIQ,413,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:36:00+00:00,101913.33,LIQ,412,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:18:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:37:00+00:00,101854.41,LIQ,411,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:38:00+00:00,101745.74,LIQ,410,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:39:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:40:00+00:00,101719.11,LIQ,408,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:39:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 15:47:00+00:00,101785.84,LIQ,401,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:39:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:02:00+00:00,101759.99,LIQ,386,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:39:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:03:00+00:00,101826.57,LIQ,385,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:16:00+00:00,101696.0,LIQ,372,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:39:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:17:00+00:00,101799.99,LIQ,371,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:18:00+00:00,101916.0,LIQ,370,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:36:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:18:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:19:00+00:00,101891.7,LIQ,369,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:18:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:20:00+00:00,101890.51,LIQ,368,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:18:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:21:00+00:00,101946.16,LIQ,367,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:36:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:17:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:22:00+00:00,101899.99,LIQ,366,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:18:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:23:00+00:00,101930.26,LIQ,365,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:36:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:17:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:24:00+00:00,101800.0,LIQ,364,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 16:37:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 20:31:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:25:00+00:00,101524.0,LIQ,363,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:52:00+00:00,2024-12-05 19:53:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:26:00+00:00,101568.02,LIQ,362,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:52:00+00:00,2024-12-05 19:53:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:27:00+00:00,101608.01,LIQ,361,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 17:16:00+00:00,2024-12-05 19:46:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:27:00+00:00
2024-12-05 16:28:00+00:00,101459.98,LIQ,360,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:55:00+00:00,2024-12-05 19:55:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:29:00+00:00,101272.01,LIQ,359,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:30:00+00:00,101340.0,LIQ,358,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:32:00+00:00,101289.04,LIQ,356,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:33:00+00:00,101284.03,LIQ,355,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:45:00+00:00,101240.0,LIQ,343,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:46:00+00:00,101392.25,LIQ,342,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:56:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:47:00+00:00,101484.01,LIQ,341,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:53:00+00:00,2024-12-05 19:54:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:48:00+00:00,101416.01,LIQ,340,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:55:00+00:00,2024-12-05 19:55:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:49:00+00:00,101349.39,LIQ,339,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:50:00+00:00,101260.01,LIQ,338,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:51:00+00:00,101362.1,LIQ,337,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:52:00+00:00,101378.3,LIQ,336,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:53:00+00:00,101440.0,LIQ,335,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:55:00+00:00,2024-12-05 19:55:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:54:00+00:00,101300.06,LIQ,334,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:55:00+00:00,101181.63,LIQ,333,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 16:56:00+00:00,101178.88,LIQ,332,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:07:00+00:00,101196.6,LIQ,321,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:59:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:08:00+00:00,101248.81,LIQ,320,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:09:00+00:00,101178.77,LIQ,319,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:33:00+00:00,101140.0,LIQ,295,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 20:01:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:57:00+00:00,101307.99,LIQ,271,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:58:00+00:00,101344.0,LIQ,270,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 17:59:00+00:00,101282.36,LIQ,269,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:00:00+00:00,101285.19,LIQ,268,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:01:00+00:00,101275.65,LIQ,267,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:02:00+00:00,101207.51,LIQ,266,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:59:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:03:00+00:00,101153.08,LIQ,265,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:04:00+00:00,101235.99,LIQ,264,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:05:00+00:00,101300.01,LIQ,263,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:06:00+00:00,101264.0,LIQ,262,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:07:00+00:00,101287.99,LIQ,261,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:08:00+00:00,101340.01,LIQ,260,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:09:00+00:00,101344.24,LIQ,259,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:10:00+00:00,101322.48,LIQ,258,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:11:00+00:00,101271.99,LIQ,257,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:12:00+00:00,101199.99,LIQ,256,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:59:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:13:00+00:00,101204.24,LIQ,255,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:59:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:14:00+00:00,101264.49,LIQ,254,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:15:00+00:00,101249.7,LIQ,253,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:16:00+00:00,101228.01,LIQ,252,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:17:00+00:00,101392.02,LIQ,251,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:56:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:18:00+00:00,101204.01,LIQ,250,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:59:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:19:00+00:00,101190.13,LIQ,249,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:02:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:20:00+00:00,101327.27,LIQ,248,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:21:00+00:00,101366.98,LIQ,247,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:57:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:22:00+00:00,101236.01,LIQ,246,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 18:58:00+00:00,2024-12-05 19:56:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:23:00+00:00,101108.67,LIQ,245,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:43:00+00:00,2024-12-05 20:01:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:24:00+00:00,100987.99,LIQ,244,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:44:00+00:00,2024-12-05 20:02:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:26:00+00:00,101091.85,LIQ,242,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:43:00+00:00,2024-12-05 20:01:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
2024-12-05 18:27:00+00:00,101051.95,LIQ,241,2024-12-05 22:28:00+00:00,4,0.0,2024-12-05 19:43:00+00:00,2024-12-05 20:01:00+00:00,2024-12-05 22:26:00+00:00,2024-12-05 22:28:00+00:00
